doc,utterance,speaker,query,result,adj_text,adj_semtag,adj_semdesc
SZQ9,332,S0008,that 's ADJ - start,that 's just,just,S1:2,Personality traits
SZQ9,368,S0013,that 's ADJ - start,that 's awful,awful,O4:2,Judgement of appearance (pretty etc.)
SZQ9,485,S0008,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SZQ9,490,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SZQ9,537,S0008,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SZQ9,594,S0008,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S4QK,127,S0245,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S4QK,210,S0246,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SCZV,92,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCZV,174,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCZV,347,S0012,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SCZV,353,S0013,that 's ADJ - start,that 's scary,scary,E5,Fear/bravery/shock
SCZV,444,S0024,that 's ADJ - start,that 's bad,bad,A5:1,Evaluation:- Good/bad
SCZV,473,S0024,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SCZV,1136,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SE68,87,S0108,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SE68,354,S0104,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SE68,405,S0104,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SE68,1324,UNKMALE,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SE68,1453,S0358,that 's ADJ - start,that 's grim,grim,E4:1,Happy/sad: Happy
SE68,1508,S0104,that 's ADJ - start,that 's gross,gross,N5:1,Entirety; maximum
SE68,1539,S0358,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SE68,1671,S0186,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
S3DA,174,S0254,that 's ADJ - start,that 's insane,insane,B2,Health and disease
S3DA,776,S0254,that 's ADJ - start,that 's bad,bad,A5:1,Evaluation:- Good/bad
SM99,146,S0337,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SM99,311,S0346,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SM99,699,S0336,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SM99,725,S0336,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SM99,972,S0346,that 's ADJ - start,that 's wide,wide,N3:7,Measurement: Length & height
SM99,1295,S0346,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
SM99,1792,S0336,that 's ADJ - start,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
S9GP,15,S0326,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S9GP,82,S0327,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S9GP,250,S0327,that 's ADJ - start,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
S9GP,371,S0327,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
S9GP,388,S0326,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S9GP,434,S0326,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9GP,703,S0326,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9GP,1024,S0326,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SGHZ,870,S0208,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SEYD,884,S0179,that 's ADJ - start,that 's obscure,obscure,A12,Easy/difficult
SNAS,416,S0487,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SWTX,244,S0012,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SWTX,304,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SWTX,537,S0013,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SWTX,553,S0012,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SWTX,1689,S0152,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SUXH,44,S0492,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SUXH,282,UNKMALE,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SUXH,319,S0492,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SMKK,26,S0167,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SMKK,95,S0149,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SMKK,129,S0149,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SMKK,148,S0149,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SMKK,182,S0149,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SMKK,193,S0149,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SMKK,213,S0148,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SMKK,227,S0149,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SMKK,418,S0167,that 's ADJ - start,that 's annoying,annoying,E3,Calm/Violent/Angry
SUVL,447,S0598,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SUVL,624,S0598,that 's ADJ - start,that 's illegal,illegal,G2:1,"Crime, law and order: Law and order"
SUVL,626,S0598,that 's ADJ - start,that 's illegal,illegal,G2:1,"Crime, law and order: Law and order"
SUVL,933,S0597,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SUVL,1078,S0598,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SUVL,1610,S0598,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SUVL,1837,S0599,that 's ADJ - start,that 's fun,fun,E4:1,Happy/sad: Happy
SUVL,2504,S0597,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SUVL,2535,S0599,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SUVL,2741,S0599,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SUVL,3034,S0596,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SUVL,3143,S0599,that 's ADJ - start,that 's disgusting,disgusting,O4:2,Judgement of appearance (pretty etc.)
SUVL,3351,S0592,that 's ADJ - start,that 's head,head,P1,Education in general
SC3M,57,S0439,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SC3M,277,S0440,that 's ADJ - start,that 's well,well,B2,Health and disease
SC3M,575,S0439,that 's ADJ - start,that 's horrendous,horrendous,A5:1,Evaluation:- Good/bad
SC3M,732,S0439,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S8CB,133,S0594,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SB5E,425,S0530,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SB5E,433,S0530,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SB5E,600,S0530,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SB5E,771,S0530,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SB5E,1069,S0530,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SB5E,1131,S0532,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SB5E,1210,S0530,that 's ADJ - start,that 's strange,strange,A6:2,Comparing:- Usual/unusual 
SB5E,1211,S0529,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SB5E,1275,S0532,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S2C9,233,S0336,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S2C9,263,S0336,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S2C9,313,S0336,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
S2C9,327,S0336,that 's ADJ - start,that 's hilarious,hilarious,E4:1,Happy/sad: Happy
S2C9,590,S0362,that 's ADJ - start,that 's tough,tough,S1:2:5,Toughness; strong/weak
S2C9,804,S0362,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S2C9,805,S0336,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S2C9,1514,S0362,that 's ADJ - start,that 's risky,risky,A15,Safety/Danger
S2C9,1611,S0336,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
S2C9,1722,S0362,that 's ADJ - start,that 's outrageous,outrageous,N5:2,Exceeding; waste
S2C9,1763,S0336,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SZT4,87,S0486,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
SZT4,204,S0528,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SZT4,346,S0528,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SZT4,370,S0528,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SZT4,402,S0528,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SJH6,113,S0012,that 's ADJ - start,that 's hard,hard,A12,Easy/difficult
SJH6,121,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SJH6,408,S0012,that 's ADJ - start,that 's just,just,S1:2,Personality traits
SJH6,478,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SJH6,643,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SJH6,698,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SJH6,700,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SJH6,808,S0370,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SJH6,1117,S0013,that 's ADJ - start,that 's strange,strange,A6:2,Comparing:- Usual/unusual 
SJH6,1624,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SJH6,1817,S0370,that 's ADJ - start,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
SJH6,1838,S0013,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
S968,95,S0497,that 's ADJ - start,that 's disgusting,disgusting,O4:2,Judgement of appearance (pretty etc.)
S968,747,S0496,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S968,1172,S0492,that 's ADJ - start,that 's impressive,impressive,O4:2,Judgement of appearance (pretty etc.)
S968,1536,S0493,that 's ADJ - start,that 's massive,massive,N3:2,Measurement: Size 
S968,1651,S0494,that 's ADJ - start,that 's red,red,O4:3,Colour and colour patterns
S968,1901,S0495,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S968,1957,S0494,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S4BA,44,S0551,that 's ADJ - start,that 's handy,handy,A1:5:2,Usefulness
S4BA,161,S0547,that 's ADJ - start,that 's dreadful,dreadful,A5:1,Evaluation:- Good/bad
S4BA,353,S0547,that 's ADJ - start,that 's foul,foul,O4:2,Judgement of appearance (pretty etc.)
S4BA,797,S0549,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S4BA,922,S0548,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SL9V,351,S0192,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SL9V,374,S0234,that 's ADJ - start,that 's painful,painful,B2,Health and disease
SL9V,395,S0233,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SL9V,1522,S0234,that 's ADJ - start,that 's awesome,awesome,O4:2,Judgement of appearance (pretty etc.)
SL9V,1534,S0192,that 's ADJ - start,that 's fair,fair,G2:2,General ethics
SL9V,1993,S0198,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SL9V,2210,S0234,that 's ADJ - start,that 's Argentinian,Argentinian,Z2,Geographical names
SL9V,2324,S0198,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SL9V,2929,S0198,that 's ADJ - start,that 's received,received,A9,Getting and giving; possession
SL9V,3250,S0198,that 's ADJ - start,that 's only,only,A14,Exclusivizers/particularizers
S3S6,326,S0276,that 's ADJ - start,that 's fast,fast,N3:8,Measurement: Speed
SXAW,267,S0144,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SNG4,134,S0258,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SNG4,1145,S0258,that 's ADJ - start,that 's mad,mad,B2,Health and disease
SNG4,1205,S0258,that 's ADJ - start,that 's insane,insane,B2,Health and disease
SNG4,1277,S0258,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SW55,170,S0227,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SZKE,12,S0629,that 's ADJ - start,that 's ridiculous,ridiculous,S1:2:6,Sensible
SZKE,41,S0624,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SZKE,614,S0624,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S4K7,69,S0255,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S4K7,82,S0256,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S4K7,110,S0256,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S4K7,111,S0255,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S4K7,277,S0255,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S4K7,466,S0255,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S4K7,598,S0255,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S4K7,834,S0256,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S4K7,1174,S0255,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S4K7,1193,S0256,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SDS7,185,S0439,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SN3D,469,S0517,that 's ADJ - start,that 's awful,awful,O4:2,Judgement of appearance (pretty etc.)
SN3D,924,S0571,that 's ADJ - start,that 's new,new,T3,"Time: Old, new and young; age"
SN3D,953,S0517,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SN3D,1189,S0571,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
SN3D,2075,S0517,that 's ADJ - start,that 's ridiculous,ridiculous,S1:2:6,Sensible
SPYD,36,S0530,that 's ADJ - start,that 's disgusting,disgusting,O4:2,Judgement of appearance (pretty etc.)
SPYD,1137,S0530,that 's ADJ - start,that 's annoying,annoying,E3,Calm/Violent/Angry
S7SU,229,S0084,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S7SU,232,S0041,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S7SU,299,S0084,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
S7SU,1105,S0041,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S7SU,1323,S0084,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S7SU,1327,S0084,that 's ADJ - start,that 's dangerous,dangerous,A15,Safety/Danger
S7SU,1771,S0084,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S7SU,2268,S0084,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
S7SU,2441,S0084,that 's ADJ - start,that 's foolish,foolish,S1:2:6,Sensible
S8CW,144,S0305,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
S8CW,154,S0305,that 's ADJ - start,that 's unbelievable,unbelievable,A5:1,Evaluation:- Good/bad
SLTU,533,S0058,that 's ADJ - start,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
SLTU,874,S0179,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S7DR,154,S0176,that 's ADJ - start,that 's ample,ample,N5,Quantities
S7DR,845,S0167,that 's ADJ - start,that 's disturbing,disturbing,E6,"Worry, concern, confident"
STY2,49,S0203,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
STY2,443,S0202,that 's ADJ - start,that 's different,different,A6:1,Comparing:- Similar/different
STKH,34,S0110,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
STKH,323,S0104,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
STKH,363,S0167,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
STKH,429,S0167,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S2FQ,78,S0262,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SR3K,504,S0605,that 's ADJ - start,that 's new,new,T3,"Time: Old, new and young; age"
SR3K,572,S0493,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SR3K,727,S0493,that 's ADJ - start,that 's important,important,A11:1,Importance: Important
SR3K,728,S0603,that 's ADJ - start,that 's correct,correct,A5:3,Evaluation:- Accuracy
SR3K,811,S0603,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SR3K,1247,S0493,that 's ADJ - start,that 's mad,mad,B2,Health and disease
SR3K,1288,S0603,that 's ADJ - start,that 's mad,mad,B2,Health and disease
SR3K,1435,S0603,that 's ADJ - start,that 's level,level,O4:4,Shape
SR3K,1522,S0603,that 's ADJ - start,that 's nuts,nuts,B2,Health and disease
SR3K,1737,S0604,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SR3K,1831,S0603,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SR3K,1975,S0493,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SR3K,1976,S0604,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SR3K,1979,S0493,that 's ADJ - start,that 's excellent,excellent,A5:1,Evaluation:- Good/bad
SR3K,2249,S0603,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SR3K,2686,S0604,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SR3K,2877,S0603,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
S9CH,59,S0164,that 's ADJ - start,that 's wrong,wrong,A5:3,Evaluation:- Accuracy
S2Y5,76,S0550,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SM6Y,50,S0452,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SM6Y,88,S0454,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SM6Y,320,S0455,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SM6Y,354,S0454,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SM6Y,738,S0454,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SM6Y,746,S0454,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SRD5,406,S0282,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SBX7,17,S0625,that 's ADJ - start,that 's difficult,difficult,A12,Easy/difficult
SBX7,78,S0625,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SBX7,168,S0624,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SBX7,331,S0625,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SBX7,418,S0624,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SBKM,245,S0167,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SBKM,738,S0167,that 's ADJ - start,that 's nasty,nasty,O4:2,Judgement of appearance (pretty etc.)
SBKM,774,S0104,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SBJM,184,S0329,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SNLY,615,S0084,that 's ADJ - start,that 's hard,hard,O4:5,Texture
SNLY,803,S0083,that 's ADJ - start,that 's strange,strange,A6:2,Comparing:- Usual/unusual 
SUTB,322,S0331,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SUTB,357,S0330,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SUTB,558,S0330,that 's ADJ - start,that 's normal,normal,A6:2,Comparing:- Usual/unusual 
SUTB,770,S0331,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
SUTB,773,S0330,that 's ADJ - start,that 's olive,olive,O4:3,Colour and colour patterns
SUTB,1083,S0330,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SUTB,1133,S0330,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SUTB,1403,S0328,that 's ADJ - start,that 's well,well,B2,Health and disease
SUTB,1547,S0330,that 's ADJ - start,that 's awesome,awesome,O4:2,Judgement of appearance (pretty etc.)
SUTB,1796,S0331,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
SUTB,1889,S0330,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SUTB,1903,S0330,that 's ADJ - start,that 's fucking,fucking,Z4,Discourse Bin
SUTB,1906,S0326,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SVCT,509,S0670,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SWF6,144,S0328,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SWF6,403,S0328,that 's ADJ - start,that 's polite,polite,S1:2:4,Politeness
SWF6,532,S0331,that 's ADJ - start,that 's cute,cute,O4:2,Judgement of appearance (pretty etc.)
SWF6,546,S0331,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SWF6,657,S0330,that 's ADJ - start,that 's different,different,A6:1,Comparing:- Similar/different
SWF6,724,S0330,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SWF6,762,S0330,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SWF6,766,S0330,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
S555,141,S0555,that 's ADJ - start,that 's disgusting,disgusting,O4:2,Judgement of appearance (pretty etc.)
S555,778,S0555,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S555,841,S0555,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S555,852,S0556,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S555,1061,S0405,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S4S5,99,S0320,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S4S5,628,S0443,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S7ZG,22,S0261,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S7ZG,406,S0261,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S7ZG,792,S0261,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SV8E,112,S0520,that 's ADJ - start,that 's annoying,annoying,E3,Calm/Violent/Angry
SV8E,408,S0519,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SV8E,458,S0519,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SV8E,467,S0520,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SV8E,488,S0519,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SV8E,499,S0520,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
STW7,414,S0589,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
STW7,622,S0589,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S9B9,78,S0013,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9B9,86,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S9B9,115,S0152,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S9B9,124,S0152,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S9B9,167,S0013,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9B9,189,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S9B9,307,S0152,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
S9B9,437,S0013,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S9B9,810,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S7WY,26,S0324,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S38F,149,S0439,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S38F,180,S0441,that 's ADJ - start,that 's horrid,horrid,O4:2,Judgement of appearance (pretty etc.)
S38F,392,S0441,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SM88,150,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SM88,171,S0013,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SM88,313,S0154,that 's ADJ - start,that 's perfect,perfect,A5:1,Evaluation:- Good/bad
SM88,815,S0012,that 's ADJ - start,that 's impossible,impossible,A7,Definite (+ modals)
SM88,1118,S0012,that 's ADJ - start,that 's stupid,stupid,S1:2:6,Sensible
SM88,1448,S0012,that 's ADJ - start,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
SM88,1465,S0012,that 's ADJ - start,that 's cooked,cooked,F1,Food
SM88,1580,S0152,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SM88,1700,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SM88,1827,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SM88,2033,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SM88,2094,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SM88,2122,S0152,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SM88,2708,S0154,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SM88,2748,S0153,that 's ADJ - start,that 's carbonated,carbonated,O4:5,Texture
SM88,2842,S0152,that 's ADJ - start,that 's soft,soft,O4:5,Texture
SM88,2920,S0154,that 's ADJ - start,that 's ridiculous,ridiculous,S1:2:6,Sensible
SM88,2923,S0012,that 's ADJ - start,that 's stupid,stupid,S1:2:6,Sensible
SM88,3309,S0013,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SM88,3310,S0012,that 's ADJ - start,that 's handy,handy,A1:5:2,Usefulness
